qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_percent_directory,directory_length,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,url_shortened,phishing
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,52,3,0,0,0,6,0,0,0,0,0,0,29,0,-1,-1,-1,-1,-1,-1,0,0,1
2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,5,0,0,3,0,0,1,0,0,0,32,9,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,3,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1,155,1,0,0,0,7,0,0,1,0,0,0,46,9,0,1,1,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,7,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,5,0,0,0,0,0,0,8,4,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,4,0,0,1,1,0,0,24,9,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,3,0,0,1,0,0,0,17,9,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,6,0,0,0,0,0,0,15,8,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,5,3,1,0,5,0,0,0,0,0,0,0,0,0,0,1,139,2,0,0,0,5,0,0,0,0,0,0,1,0,1,5,3,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,14,2,1,0,0,2,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,71,1,0,0,0,4,0,0,1,0,0,0,57,21,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,0,0,0,0,6,5,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,0,6,0,0,1,0,0,0,19,9,-1,-1,-1,-1,-1,-1,0,0,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,2,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,9,0,0,0,0,0,0,18,2,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1,192,1,0,0,0,8,0,0,1,0,0,0,17,9,0,0,1,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,4,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0,6,0,0,1,0,0,0,22,12,-1,-1,-1,-1,-1,-1,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,1,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
3,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,115,2,0,0,0,12,0,0,1,2,0,0,76,9,0,0,1,0,0,0,0,0,1
2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,69,2,0,0,0,7,0,0,0,1,0,0,45,0,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,4,0,0,1,2,0,0,30,16,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1,0,0,0,4,0,0,0,0,0,0,26,0,-1,-1,-1,-1,-1,-1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,1,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,3,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,1,91,2,0,0,0,6,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,42,3,0,0,0,6,0,0,0,0,0,0,19,0,-1,-1,-1,-1,-1,-1,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,4,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,87,1,0,0,0,7,0,0,2,0,0,0,42,10,2,0,0,3,0,0,0,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,2,0,0,1,0,0,0,22,14,-1,-1,-1,-1,-1,-1,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,0,5,0,0,1,0,0,0,18,14,0,0,0,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,5,0,0,0,0,0,0,12,4,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,3,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,5,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0,4,0,0,1,0,0,0,23,10,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,2,1,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,45,1,0,0,0,3,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,149,1,0,0,0,8,0,0,1,0,0,0,30,11,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,5,0,0,0,0,0,0,15,10,-1,-1,-1,-1,-1,-1,0,0,1
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,5,0,0,1,1,0,0,33,17,-1,-1,-1,-1,-1,-1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,40,2,0,0,0,9,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0,8,0,0,0,0,0,0,8,0,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,3,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,68,2,0,0,0,6,0,0,0,0,1,0,42,0,-1,-1,-1,-1,-1,-1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,72,1,0,0,0,8,0,0,0,0,0,0,22,0,2,1,0,0,0,0,1,0,1
2,2,4,3,0,3,0,0,0,0,0,0,0,0,0,0,1,176,1,0,0,0,6,0,0,1,1,0,0,39,16,0,1,4,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,79,2,0,0,0,6,0,0,1,1,1,0,63,20,-1,-1,-1,-1,-1,-1,0,0,1
3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,68,1,1,0,0,5,0,0,1,0,0,0,22,8,1,0,0,2,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,0,0,0,8,0,0,1,0,0,0,22,10,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,1,134,2,0,0,0,3,0,0,0,0,1,0,17,16,0,0,3,0,0,0,0,0,1
5,3,4,7,0,6,0,1,0,0,0,0,0,0,0,9,2,278,1,2,0,0,10,0,0,0,0,0,0,1,0,4,1,4,6,0,9,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,2,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,2,2,0,0,13,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,4,0,0,0,0,0,0,7,0,-1,-1,-1,-1,-1,-1,0,0,1
2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,131,1,0,0,0,4,0,0,1,0,0,0,28,22,0,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,1,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,60,2,0,0,0,7,0,0,1,0,2,0,39,25,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,3,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,6,0,0,1,0,0,0,20,11,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,0,0,0,6,0,0,0,0,0,0,39,0,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,38,2,0,0,0,6,0,0,0,0,0,0,22,0,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,4,0,0,0,0,0,0,12,0,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,0,0,0,6,0,0,0,0,0,0,29,0,-1,-1,-1,-1,-1,-1,0,0,1
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1,0,0,0,7,0,0,1,1,0,0,37,11,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,74,2,0,0,0,7,0,0,1,0,0,0,54,14,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,3,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,5,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,0,0,0,4,0,0,0,0,0,0,30,0,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2,1,0,0,8,0,0,1,1,0,0,32,12,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,1,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,0,8,0,0,0,0,0,0,21,0,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,38,2,0,0,0,3,0,0,0,0,0,0,23,4,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,49,2,0,0,0,5,0,0,0,0,0,0,34,21,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,9,0,0,0,0,0,0,18,2,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,5,0,0,0,0,0,0,20,8,-1,-1,-1,-1,-1,-1,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,3,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,4,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
